Object ID	SMILES
CPD-188	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CO
CPD-9649	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(OP(=O)([O-])[O-])([O-])=O
undecaprenyl	C/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
UNDECAPRENYL-P	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP([O-])([O-])=O
CPD1F-98	CC(C)=CCCC(\C)=C/CCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/CC/C=C(C)/CCC=C(C)C
ALLANTOATE	C([R])(=O)[O-]
ALLANTOIN	C1(NC(=O)N)(NC(=O)NC(=O)1)
CPD-9275	C=CCSS(CC=C)=O
CPD-9269	C([R])(=O)[O-]
CPD-15703	O[R]
CPD-8061	O[R]
CPD-21805	CC(\C=C2(C[C@H](C1(\OC(OC)=C(C)C(C(/C)=1)=O))OC2))=C\C3(\C=C/C(/[N+](=O)[O-])=C\C=3)
CPD-16581	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2([C@H](O)C[C@H]1(C[C@H](O)CC[C@@](C)1[C@H]2C[C@H](O)[C@](C)34)))))CCC(=O)[O-]
ALLOCRYPTOPINE	CN2(CCC4(/C=C1(C(/OCO1)=C\C(\C(=O)CC3(\C=C/C(/OC)=C(C(/C2)=3)/OC))=4)))
ALLOLACTOSE	C([C@H]1(O[C@H]([C@@H]([C@H]([C@H]1O)O)O)OC[C@H]2(OC([C@@H]([C@H]([C@@H]2O)O)O)O)))O
CPD-9024	C2(/NNC1(\C(\C(\N=C/N=1)=O)=2))
CPD-19387	CC(N[C@@H]1([C@@H]([C@@H]([C@@H](CO)O[C@H]1O[C@@H]2([C@@H](CO)O[C@H]([C@@H]([C@@H]2O)NC(C)=O)O[C@H]3([C@@H]([C@@H]4([C@H]([C@H](CO)3)OC(/N(C)C)=N/4))O)))O)O))=O
CPD-3684	[N+]([R4])([R3])([R1])[R2]
CPD-21304	C1(\C2(\C(=O)NC(=O)NC(/N\N=1)=2))
ALLYL-ALCOHOL	C=CCO
CPD-19707	C=CCOP(=O)([O-])OP(=O)([O-])[O-]
CPD-19501	C=CCN=C=S
CPD-9273	C=CCSO
ALLYLTHIOUREA	C=CCNC(N)=S
CPD-17779	C7(/C8(/C(=O)O[C@@H]5([C@H](C(O)O[C@@H]4(COC(C6(/C=C(C(\O)=C(C(\OC1(/C(/O)=C\C2(\C(=O)OC3(/C(\C(\C(\O)=1)=2)=C(/C=C(C(\O)=3)/O)/C(=O)O[C@H]45))))=6)\O)/O))=O))OC(C9(\C(C(/C(/O)=C(C(/O)=7)/O)=8)=C(C(\O)=C(/C=9)\O)O))=O)))
CPD-21677	C([R1])C(C[R2])=O
CPD-11557	CC2(/C=C(/C=C(C(C1(\OC(=O)/C=C(\C=1)/OC))=2)/O[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)3))/O)
CPD-11558	CC3(/C=C(C(\[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C2(C(/C(=O)\C=C(CC(=O)C)/O2)=3))/[O-])
CPD-6801	CC1(\C2(\C(=O)\C=C(CC(=O)C)/OC(/C=C(\C=1)/O)=2))
CPD0-1659	C=C=CC(CCCNC(N)=N)N
CPD0-1660	C#CC(N)CCCNC(N)=N
ALPHAALPHA-TREHALOSE-66-BISMYCOLATE	CCCCCCCCCCCCCCCCCCCCCCCCCCC([C@H](O)CCCCCCCCCCCCCCCC2(CC(CCCCCCCCCCC1(CC(CCCCCCCCCCCCCCCCCC)1))2))C(=O)OC[C@H]3(O[C@@H]([C@@H]([C@H]([C@@H]3O)O)O)O[C@@H]4([C@@H]([C@H]([C@@H]([C@H](O4)CCCCCCCCCCCCCCCCCCCCCCCCCCCC([C@H](O)CCCCCCCCCCCCCCCC6(CC(CCCCCCCCCCC5(CC(CCCCCCCCCCCCCCCCCC)5))6))C(=O)O)O)O)O))
CPD1G-1344	C([R])([O-])=O
TREHALOSE	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)))O
TREHALOSE-6P	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))O
ALPHABETA-DIDEHYDROTRYPTOPHAN	C1(\NC2(/C=C\C=C/C(/C(\C=C(C(=O)[O-])\N)=1)=2))
CPD-7131	C([R1])C(C[R2])=O
ALPHABETA-TREHALOSE	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)))O
CPD-16162	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@H]2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))O
CPD-5061	C(CC(=O)C(=O)[O-])CC(=O)C(=O)[O-]
OCTADEC-9-ENE-118-DIOIC-ACID	C([R])(=O)[O-]
CPD0-1370	C(OP(=O)([O-])[O-])[C@@H]1([C@@H](O)[C@H](O)C[C@@H](C([O-])=O)O1)
CPD0-1372	C(P(=O)(O)[O-])[C@@H]1([C@@H](O)[C@H](O)C[C@@H](C(O)O)O1)
MPHPV	COC2(\C(\OC(CO)C(=O)C1(\C=C(C(/O)=C\C=1)\OC))=C/C=C\C=2)
OH-CH3-SER	C([R])(=O)[O-]
CPD-12789	C(O)[C@H]1(O[C@@H]([C@@H](O)[C@@H](O)[C@H](O)1)O[C@H]2([C@H](O)[C@@H](CO)O[C@H](O)[C@@H](O)2))
CPD-16751	CC(O)(C)[C@H]6(O[C@@H]1(C(/[C@H]2([C@](C)(CC1)[C@]3(C)([C@@H](CC2)CC4(\C5(/C=C\C=C/C(/NC\3=4)=5)))))=C/[C@H](O)6))
CPD-13001	CCC7(\C[NH+]6(CCC8(\C9(\C(\NC(/[C@@](C(=O)OC)(C3(\C(\OC)=C/C4(/N(C)[C@H]5([C@](C(OC)=O)(O)[C@H](OC(=O)C)[C@]2(CC)(\C=C/C[NH+]1(CC[C@]([C@@H]12)(C(/C=3)=4)5))))))C[C@H](C6)\C=7)=8)=C/C=C\C=9))))
CPD-21576	CCC7(\C[NH+]6(CCC8(\C9(\C(\NC(/[C@@](C(=O)OC)(C3(\C(\OC)=C/C4(/N(C)[C@H]5([C@](C(OC)=O)(O)[C@H](OC(=O)C)[C@]2(CC)(\C=C/C[NH+]1(CC[C@]([C@@H]12)(C(/C=3)=4)5))))))C[C@H](C6)\C=7)=8)=C/C=C\C=9))))
CPD-16411	C[C@@H]1([C@H](O)C[C@@H](O)[C@@H](O)O1)
CPD-22612	C[C@H]1(O[C@H](C[C@H](OC(=O)C)[C@H](O)1)O[C@@H]2([C@@H](C)O[C@H](C[C@H](O)2)O[C@H]3([C@@H](O)C[C@@H](O[C@H](C)3)O[C@@H]8(C[C@H]7(CC[C@@H]6([C@H](CC[C@@]5(C)([C@](O)(CC[C@H](C4(\COC(=O)\C=4))5)6))[C@](C)7CC8))))))
CPD-22616	C[C@@H]8([C@@H](O)[C@@H](OC(=O)C)C[C@H](O[C@@H]1([C@@H](C)O[C@H](C[C@H](O)1)O[C@H]2([C@@H](O)C[C@@H](O[C@H](C)2)O[C@H]7(CC[C@]6(C)([C@H]5(C[C@@H](O)[C@]4(C)([C@@H](C3(\COC(=O)\C=3))CC[C@@](O)4[C@@H]5CC[C@@H]6C7)))))))O8)
CPD-13268	C=C(C)[C@@H]2(CC[C@@H](C)[C@@]1(CCC(/C)=C/C1)2)
CPD-7021	C([C@H](CC1(\C=C/C=C\C=1))ON)(=O)[O-]
CPD-9793	C([R])(=O)[O-]
CPD-8250	C[C@@H]1(CC[C@]2(C)(CC[C@@]3(C)([C@]4([C@H](C\C=C([C@H]([C@@H](C)1)2)/3)[C@@]5(C)(CC[C@H](O)C(C)(C)[C@H](CC4)5))(C))))
CPD-8808	CC([C@H]1(C2(\C=C(C)/C=C\C(C(/C)=C/C1)=2)))C
CPD-11962	CC1(\C(\O)=C(C)/C2(\CCC(C)(CCC(=O)O)OC(\C(/C)=1)=2))
CPD1F-118	CC(/C=C/C=C(C)/C=C/[C@@H]1(C(C)(C)CC\C=C(C)/1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C)(C)CCCC(/C)=2)
CPD-18857	CC(C)[C@H]1(/C=C/[C@@](C)(O)C[C@@H](O)/C=C(C)/CC/C=C(C)/CC1)
CPD-18854	CC(C)[C@H]1(/C=C/[C@@](C)(O)CC/C=C(C)/CC/C=C(C)/CC1)
CPD-9214	C[C@H]9(CC[C@H]1([NH+]([C@@H]2([C@H]([C@H](C)1)[C@]7(C)([C@@H](C2)[C@@H]8(C\C=C6(C[C@@H](O[C@H]5([C@H](O[C@@H]3(O[C@H]([C@H](O)[C@H]([C@H]3O)O)C))[C@@H](O)[C@H](O[C@@H]4(O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O))[C@@H](CO)O5))CC[C@@](C)6[C@@H](CC7)8)))))C9))
CPD-8245	CC2(\CCC1(C(/C)=C/CCC1(C)C)(C\C=2))
CPD-16163	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+]))
CPD-16165	C(O)[C@H]1(OC([C@H]([NH3+])[C@@H](O)[C@@H]1O[C@@H]2(O[C@@H]([C@@H](O)[C@H](O)[C@@H]([NH3+])2)COP([O-])(=O)[O-]))O)
CPD-19453	C([R])([O-])=O
CPD-18920	O[R]
CPD-8234	CC(C)C1(CC[C@]2(C3([C@@H]1[C@@H]2C\C=C(C)/3))(C))
CPD-7421	CC(/C=C/C=C(C)/C=C/C1(/[C@](C)(C)CCCC(/C)=1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2([C@@](C)(C)C[C@@H](\C=C(C)/2)O)
CPD-8739	CC(C1([C@@H]2(C3(C(/C)=C/C[C@@]([C@@H](CC1)C)23))))C
CPD-11391	CC(C)=CCCC(C)C1(\C=C/C(\C)=C\C=1)
CPD-3782	C(O)[C@H]1(O[C@@H]([C@H](O)[C@@H](O)[C@H](O[R1])1)O[C@H]4([C@H](O)[C@@H](O)[C@@H](O[C@H]2([C@H](O)[C@@H](O)[C@H](O[C@H](CO)2)O[C@H]3([C@H](O)[C@@H](O)[C@@H](O[R2])O[C@H](CO)3)))O[C@H](CO)4))
ALPHA-CYCLOPIAZONATE	CC(\[O-])=C5(C([C@H]1(N(C([C@H]2([C@@H]1C3(\C4(C(/C2)=C/C=C\C(N\C=3)=4))))(C)C)C5=O))=O)
CPD-16933	C(=O)[R]
CPD-15627	C(=O)[R]
CPD-15762	C(=O)[R]
CPD-12044	C(=O)[R]
CPD-12047	C(=O)[R]
CPD-15976	[C@@H]1([R1])([C@H](O)[C@@H](O)[C@@H](O[C@H](CO)1)O[C@H]2([C@H](O)[C@@H](O)[C@@H](O[C@H](CO)2)O[C@H]3([C@H](O)[C@@H](O)[C@@H](O[C@H](CO)3)O[C@H]4([C@H](O)[C@@H](O)[C@H]([R2])O[C@H](CO)4))))
CPD-16157	C(O)[C@H]1(OC([C@@H]([C@H]([C@@H]1O[C@H]2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O))O)O)O)
CPD-13780	C[C@@H]1(C[C@H]([NH+](C)C)[C@@H](O)[C@@H](O)O1)
CPD-22606	C[C@@H]1([C@@H](O)[C@@H](O)C[C@@H](O)O1)
CPD-10723	C(O)[C@H]1(OC(O)(CO)[C@H]([C@@H]1O)O)
CPD-16154	[O-]P(=O)(O[R1])[O-]
CPD-18720	C(OP(=O)([O-])[O-])[C@H]1(OC(CO)(O)[C@@H](O)[C@H](O)1)
ALPHA-D-FRUCTOFURANOSE-BETA-D-FRUCTO	C([C@H]1(OC2([C@H](C1O)O)(OCC3(OC2)([C@H](C([C@H](O3)CO)O)O))))O
DFA-III	C1(O[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](OC21(O[C@H](CO)[C@@H](O)[C@H](O)2))3))
CPD-10725	C(O)C(=O)[C@@H](O)[C@H](O)[C@H](O)CO
CPD-16156	[O-]P(=O)(O[R1])[O-]
CPD-12536	C(=O)([O-])[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO
CPD-14019	C[C@H]([C@H](O)[C@H](O)[C@H](C=O)O)O
CPD0-2486	C(=O)[R]
ALPHA-D-GALACTOSE	C([C@@H]1([C@@H]([C@@H]([C@H](C(O1)O)O)O)O))O
CPD-21483	C(OP([O-])(=O)[O-])[C@H]1(OC(O)[C@H]([NH3+])[C@@H](O)[C@@H](O)1)
CPD0-1646	C([C@@H]1([C@@H]([C@@H]([C@H]([C@@H](OP(=O)([O-])[O-])O1)[NH3+])O)O))O
GALACTOSE-1P	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H](O)1)
CPD-1241	C(OP([O-])([O-])=O)[C@H]1(OC([C@@H]([C@H]([C@H]1O)O)O)O)
CPD-449	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)OC[C@@H](O)COP([O-])([O-])=O))O
ALPHA-D-GALACTOSYL-13-BETA-D-GALACTOS	CC(=O)NC3([C@H](O)O[C@H](CO)[C@@H](O[C@@H]2(O[C@H](CO)[C@H](O)[C@H](O[C@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@@H](O)2))[C@H](O)3)
CPD-14295	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(OP(=O)([O-])O[C@H]2(O[C@H](C)[C@@H](NC(=O)C)[C@H](O[C@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@@H](NC(=O)C)2))([O-])=O
CPD-19418	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP([O-])(=O)O[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))NC(C)=O)
CPD-19701	C[C@H]3([C@@H](O)[C@@H]([C@@H]([C@@H](O[C@H]2(C(O[C@H](CO)[C@@H]([C@H](O[C@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))2)O)O))O3)O)O)
CPD-15434	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP([O-])(=O)O[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO)O)O[C@H]5(O[C@H](CO)[C@H](O)[C@H](O[C@@H]4(O[C@H](CO)[C@H](O)[C@H](O[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O[C@@H]3(O[C@@H](C)[C@@H](O)[C@@H](O)[C@H](O)3))4))[C@@H](NC(=O)C)5))NC(C)=O)
CPD-191	C\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/COP(=O)([O-])OP(=O)([O-])O[C@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1)
CPD-12523	C([C@@H]1([C@@H]([C@@H]([C@H](C(O1)O)O)O)O))([O-])=O
CPD-501	C(=O)([O-])[C@H]1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)OP([O-])([O-])=O)
CPD-12435	C(=O)([O-])[C@@H]1([C@H](O)[C@H](O)[C@@H](O)[C@H](O1)O[C@@H]2([C@H](O)[C@@H](O)[C@@H](O)O[C@H](C(=O)[O-])2))
CPD-20702	CC(C)CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(=O)(O[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]3(O[C@H](C(=O)[O-])[C@@H](O[C@H]2(O[C@H](C(=O)[O-])[C@H](O)[C@H](O)[C@@H](O)2))[C@H](O)[C@@H](O)3))O)O))[O-])C
CPD-18076	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(OP(O[C@H]%14(O[C@H](CO)[C@@H](O[C@H]%13([C@H](NC(=O)C)[C@H]([C@H](O[C@H]1([C@@H](O)[C@H]([C@H](O)[C@H](O1)CO[C@@H]2([C@@H](O)[C@H]([C@H](O)[C@H](O2)CO[C@H]3(O[C@@H]([C@H]([C@@H]([C@@H]3O[C@@H]4([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O4)O))O)O)CO))O[C@@H]6([C@@H](O[C@@H]5([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O5)O))[C@H]([C@H](O)[C@@H](CO)O6)O)))O[C@@H]%12([C@@H](O[C@@H]%11([C@@H](O[C@@H]7([C@@H](O)[C@H]([C@H](O)[C@@H](CO)O7)O[C@@H]8([C@H](O)[C@H]([C@H](O)[C@@H](CO)O8)O[C@@H]%10([C@H](O[C@@H]9([C@H](O)[C@H]([C@H](O)[C@@H](CO)O9)O))[C@H]([C@H](O)[C@@H](CO)O%10)O))))[C@H]([C@H](O)[C@H](O%11)CO)O))[C@@H](O)[C@@H]([C@H](O%12)CO)O)))[C@@H](CO)O%13)O))[C@H](O)[C@@H](NC(=O)C)%14))(=O)[O-])(=O)[O-])C
CPD-5170	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(OP(O[C@H]%13(O[C@H](CO)[C@@H](O[C@H]%12([C@H](NC(=O)C)[C@H]([C@H](O[C@H]1([C@@H](O)[C@H]([C@H](O)[C@H](O1)CO[C@@H]2([C@@H](O)[C@H]([C@H](O)[C@H](O2)CO[C@H]3(O[C@@H]([C@H]([C@@H]([C@@H]3O[C@@H]4([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O4)O))O)O)CO))O[C@@H]6([C@@H](O[C@@H]5([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O5)O))[C@H]([C@H](O)[C@@H](CO)O6)O)))O[C@@H]%11([C@@H](O[C@@H]%10([C@@H](O[C@@H]7([C@@H](O)[C@H]([C@H](O)[C@@H](CO)O7)O[C@@H]8([C@H](O)[C@H]([C@H](O)[C@@H](CO)O8)O[C@@H]9([C@H](O)[C@H]([C@H](O)[C@@H](CO)O9)O))))[C@H]([C@H](O)[C@H](O%10)CO)O))[C@@H](O)[C@@H]([C@H](O%11)CO)O)))[C@@H](CO)O%12)O))[C@H](O)[C@@H](NC(=O)C)%13))(=O)[O-])(=O)[O-])C
CPD-5169	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(OP(O[C@H]%12(O[C@H](CO)[C@@H](O[C@H]%11([C@H](NC(=O)C)[C@H]([C@H](O[C@H]1([C@@H](O)[C@H]([C@H](O)[C@H](O1)CO[C@@H]2([C@@H](O)[C@H]([C@H](O)[C@H](O2)CO[C@H]3(O[C@@H]([C@H]([C@@H]([C@@H]3O[C@@H]4([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O4)O))O)O)CO))O[C@@H]6([C@@H](O[C@@H]5([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O5)O))[C@H]([C@H](O)[C@@H](CO)O6)O)))O[C@@H]%10([C@@H](O[C@@H]9([C@@H](O[C@@H]7([C@@H](O)[C@H]([C@H](O)[C@@H](CO)O7)O[C@@H]8([C@H](O)[C@H]([C@H](O)[C@@H](CO)O8)O)))[C@H]([C@H](O)[C@H](O9)CO)O))[C@@H](O)[C@@H]([C@H](O%10)CO)O)))[C@@H](CO)O%11)O))[C@H](O)[C@@H](NC(=O)C)%12))(=O)[O-])(=O)[O-])C
ALPHA-GLUCOSE	C([C@@H]1([C@H]([C@@H]([C@H](C(O1)O)O)O)O))O
GLC-1-P	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@H](O)1)
CPD0-2536	C(O)[C@H]2(OC(O)[C@H](O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@@H](O)[C@@H](O)2)
CPD-12773	C\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/COP(=O)([O-])OP(=O)([O-])O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1)
CPD-12538	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])C(O)O1)
GLUCOSAMINE-1P	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H]([NH3+])[C@@H](O)[C@H](O)1)
CPD-13469	C(OP([O-])(=O)[O-])[C@H]1(OC(O)[C@H]([NH3+])[C@@H](O)[C@H](O)1)
CPD-12544	O([R])S(=O)(=O)[O-]
CPD0-1029	C(O)[C@H]1(O[C@H](OCP(=O)(O)[O-])[C@H](O)[C@@H](O)[C@H](O)1)
ALPHA-GLC-6-P	C([C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)O))OP([O-])([O-])=O
CPD-12784	C\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/COP(=O)([O-])OP(=O)([O-])O[C@H]5(O[C@H](CO)[C@@H](O[C@@H]4(O[C@H](CO)[C@@H](O)[C@H](O[C@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@@H]2(O[C@H](C([O-])=O)[C@@H](O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@@H](O)2))3))[C@@H](O)4))[C@H](O)[C@@H](O)5)
CPD-14087	C[C@@H]2(OC(O)[C@H](O)[C@H](O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@@H](O)2)
CPD-14297	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(OP(=O)([O-])O[C@H]2(O[C@H](C)[C@@H](NC(=O)C)[C@H](O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@@H](NC(=O)C)2))([O-])=O
CPD-17893	CC(C)CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(=O)(O[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))[O-])C
CPD-14488	C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]
CPD-510	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)OP([O-])([O-])=O))(=O)[O-]
CPD-15621	C(=O)[R]
CPD-15758	C(=O)[R]
CPD-21253	C([R])(=O)[O-]
KDO2-LIPID-A	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%11([C@H]([C@@H](O[C@H](CO[C@@]%10(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]8(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]7(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]6(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@H]4(O[C@H](CO[C@H]3(OC([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)3))[C@@H](O[an O-antigen])[C@H](O)[C@@H](O)4))5))[C@@H](O)6))[C@H](O)7))[C@H](O)8))[C@H](O[C@]9(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C9)C(=O)[O-])C%10))[C@H]%11OP([O-])([O-])=O)OC[C@@H]%12([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O%12))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
CPD-17530	O[R]
CPD-227	C(=O)[R]
CPD-20116	C(O)[C@H]4(O[C@@H](O[C@H]3([C@@H](O)[C@@H]([C@@H](CO)O[C@@H](O[C@H]2([C@@H](O)[C@@H]([C@@H](CO)O[C@@H](O[C@H]1([C@H](O)[C@H](O)[C@H](O)O[C@H](CO)1))2)O))3)O))[C@H]([C@@H](O)[C@@H]4O)O)
